Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Connor Chisolm","MISS",,13,8,11,1,1,0,0,0,4,0,3,1,0,0,0,0,2,0,0.125,"Connor Chisolm","sa3028857",
"Jay Dillard","CLEM",21,18,16,24,2,1,1,0,0,4,0,6,6,1,0,1,0,0,0,0.125,"Jay Dillard","sa3030330",
"Jack Fitzharris","SPU",22,18,24,33,3,2,1,0,0,3,4,6,9,1,1,1,0,2,1,0.125,"Jack Fitzharris","sa3031410",
"Dennis Gamester","SHU",22,4,8,12,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0.125,"Dennis Gamester","sa3031894",
"Ryan Grundy","HC",,23,64,80,8,6,1,0,1,6,7,11,25,5,0,0,1,1,0,0.125,"Ryan Grundy","sa3032800",
"Leo Mangiamele","NAVY",,5,8,8,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.125,"Leo Mangiamele","sa3036965",
"Drew Martin","SHU",,19,8,14,1,0,0,0,1,3,3,5,5,0,1,0,0,0,1,0.125,"Drew Martin","sa3037153",
"Gray Rowlett","SELA",,11,8,14,1,1,0,0,0,4,2,4,4,2,0,0,0,0,0,0.125,"Gray Rowlett","sa3041224",
"Colin Sloan","YALE",20,11,8,9,1,0,0,1,0,3,0,1,4,0,0,0,1,1,0,0.125,"Colin Sloan","sa3042437",
"Jacob Veczko","DAY",,6,8,8,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0.125,"Jacob Veczko","sa3044412",
"Nick Vega","NJIT",,23,48,55,6,4,2,0,0,6,5,4,28,2,0,1,0,0,0,0.125,"Nick Vega","sa3044417",
"Jackson Westmoreland","JAX",20,18,24,28,3,3,0,0,0,1,1,3,13,0,0,1,0,0,0,0.125,"Jackson Westmoreland","sa3045053",
"John Whitney","SAM",,23,8,8,1,0,0,1,0,2,1,0,5,0,0,0,0,0,1,0.125,"John Whitney","sa3045150",
"Luke Zeisloft","QUIN",,14,16,22,2,1,1,0,0,6,1,4,6,1,0,1,0,1,0,0.125,"Luke Zeisloft","sa3045834",
"Edmundo Alanis","TXSO",,26,40,51,5,3,0,0,2,9,8,9,9,2,0,0,1,0,0,0.125,"Edmundo Alanis","sa3058471",
"CJ Blackwell","GAST",,26,32,37,4,2,2,0,0,7,0,1,15,4,0,0,0,5,0,0.125,"CJ Blackwell","sa3058648",
"Benito Bonilla","MOST",,7,8,8,1,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0.125,"Benito Bonilla","sa3058674",
"Finley Buckner","PEPP",,5,16,17,2,1,0,0,1,1,4,1,2,0,0,0,0,0,0,0.125,"Finley Buckner","sa3058763",
"Austin Eppley","RICE",21,20,24,32,3,2,1,0,0,5,1,8,8,0,0,0,0,0,0,0.125,"Austin Eppley","sa3059134",
"Logan Fyffe","MOST",19,20,24,31,3,1,1,1,0,2,4,3,9,1,1,2,0,1,0,0.125,"Logan Fyffe","sa3059252",
"Malachi Gales","UNCG",19,15,32,34,4,4,0,0,0,3,3,1,14,1,0,0,0,1,0,0.125,"Malachi Gales","sa3059257",
"Eric Krumpe","UNCA",,14,16,17,2,0,2,0,0,3,0,1,9,0,0,0,1,0,0,0.125,"Eric Krumpe","sa3059727",
"Tyler Lejeune","TROY",22,8,8,8,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0.125,"Tyler Lejeune","sa3059793",
"Logan Mallard","NICH",,18,24,34,3,2,1,0,0,1,3,6,7,3,1,0,1,0,0,0.125,"Logan Mallard","sa3059902",
"John Moya","TXSO",,21,8,9,1,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0.125,"John Moya","sa3060101",
"Mason Pangborn","APSU",19,5,8,12,1,0,1,0,0,1,0,4,2,0,0,0,0,0,1,0.125,"Mason Pangborn","sa3060202",
"Matthew Thomas","CAL",,20,40,43,5,3,1,0,1,3,1,3,15,0,0,0,0,0,0,0.125,"Matthew Thomas","sa3060739",
"Sebastian Torres","INST",,10,16,19,2,1,1,0,0,1,2,0,5,1,1,1,1,1,0,0.125,"Sebastian Torres","sa3060775",
"Jamar Whitehead","COPP",,31,64,78,8,4,2,0,2,10,11,9,25,5,0,0,0,0,1,0.125,"Jamar Whitehead","sa3060912",
"Andrew Bell","DUKE",,21,16,22,2,1,0,0,1,8,1,5,5,1,0,0,1,0,0,0.125,"Andrew Bell","sa3065258",
"Dean Spoto","BEL",,21,48,56,6,5,1,0,0,3,4,4,25,1,0,3,2,0,0,0.125,"Dean Spoto","sa3065420",
"Christian Velez","NORF",,13,24,29,3,2,1,0,0,5,1,3,14,1,1,0,0,3,0,0.125,"Christian Velez","sa3065440",
"Caleb Beals","NCAT",19,4,8,10,1,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0.125,"Caleb Beals","sa3065901",
"Christian Bermudez","RID",,9,8,8,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0.125,"Christian Bermudez","sa3066037",
"Drew Beard Jr.","JMU",19,8,8,9,1,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0.125,"Drew Beard Jr.","sa3066168",
"Tyler Holmes","ALST",,4,8,9,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0.125,"Tyler Holmes","sa3066322",
"Jacob Ambriz","LR",,11,16,19,2,2,0,0,0,3,2,2,6,1,0,0,0,0,0,0.125,"Jacob Ambriz","sa3066427",
"Jaxson Croom","WIN",,12,8,10,1,1,0,0,0,3,1,1,3,1,0,0,1,0,0,0.125,"Jaxson Croom","sa3066672",
"Sean Sousa","GW",,3,8,10,1,1,0,0,0,1,1,1,4,1,0,0,0,0,0,0.125,"Sean Sousa","sa3067120",
"Clayton Hodges","JAX",,38,65,71,8,6,1,0,1,8,2,4,22,0,0,2,0,3,1,0.123076923,"Clayton Hodges","sa3033899",
"Raphael Pelletier","UK",23,22,57,70,7,4,3,0,0,4,5,5,11,2,1,5,3,1,0,0.122807017,"Raphael Pelletier","sa3039648",
"Christian Perez","SAC",21,23,57,69,7,4,2,0,1,8,5,8,23,4,0,0,0,0,0,0.122807017,"Christian Perez","sa3039707",
"Nicky Sackett","AKR",,26,57,74,7,6,1,0,0,12,5,10,19,5,0,2,2,1,1,0.122807017,"Nicky Sackett","sa3041400",
"Logan Janney","LONG",20,16,41,48,5,2,2,0,1,7,2,1,19,5,0,1,0,0,1,0.121951219,"Logan Janney","sa3034575",
"Danny Estrada","VCU",22,20,41,49,5,3,1,0,1,4,4,6,10,2,0,0,0,0,0,0.121951219,"Danny Estrada","sa3059145",
"Hector Mangual","USA",21,14,33,39,4,2,1,0,1,5,4,6,8,0,0,0,2,0,0,0.121212121,"Hector Mangual","sa3036969",
"James Woody","GRAM",20,14,25,30,3,2,0,1,0,5,3,3,8,2,0,0,0,1,0,0.12,"James Woody","sa3045570",
"Walt McConell","WES",,15,25,30,3,3,0,0,0,2,2,3,13,1,0,1,0,0,0,0.12,"Walt McConell","sa3059961",
"Jamarie Brooks","KENN",,13,17,20,2,2,0,0,0,6,1,2,12,1,0,0,0,0,0,0.117647058,"Jamarie Brooks","sa3027758",
"Brian Downing","MRMK",,8,17,19,2,2,0,0,0,2,1,2,6,0,0,0,0,0,0,0.117647058,"Brian Downing","sa3030532",
"Michael Latulas","SOU",23,7,17,18,2,1,0,0,1,1,2,1,9,0,0,0,0,0,1,0.117647058,"Michael Latulas","sa3036035",
"Patrick Mendiola","SLU",,32,68,77,8,5,2,0,1,7,7,8,27,1,0,0,2,1,0,0.117647058,"Patrick Mendiola","sa3037856",
"Danny Sadler","UMES",,19,34,37,4,4,0,0,0,3,5,2,13,1,0,0,0,1,0,0.117647058,"Danny Sadler","sa3041405",
"Connor Tallakson","UNLV",,12,17,24,2,2,0,0,0,5,1,6,0,1,0,0,0,0,0,0.117647058,"Connor Tallakson","sa3043483",
"Jackson Lyda","WCU",,11,17,20,2,1,1,0,0,3,1,2,4,1,0,0,0,0,0,0.117647058,"Jackson Lyda","sa3059874",
"Ryan Thomas","ODU",,22,34,43,4,3,1,0,0,6,1,6,12,3,0,0,1,2,0,0.117647058,"Ryan Thomas","sa3060740",
"Adonys Velez","FIU",19,26,51,55,6,4,1,0,1,7,5,4,19,0,0,0,1,0,1,0.117647058,"Adonys Velez","sa3065855",
"Zaelyn Smith","ALST",,15,17,22,2,2,0,0,0,5,0,5,10,0,0,0,1,0,0,0.117647058,"Zaelyn Smith","sa3065955",
"Matthew Suppa","QUC",,17,43,51,5,4,1,0,0,1,2,6,11,0,0,2,2,0,0,0.116279069,"Matthew Suppa","sa3043338",
"Dane Thomas","WRST",,20,43,57,5,2,2,1,0,8,6,11,13,2,0,1,0,2,1,0.116279069,"Dane Thomas","sa3043686",
"Jackson Tone","JMU",,24,43,46,5,3,1,0,1,4,1,2,14,1,0,0,1,1,0,0.116279069,"Jackson Tone","sa3043921",
"Ty Velardo","UNF",,24,43,50,5,3,0,0,2,3,6,4,6,1,2,0,2,0,0,0.116279069,"Ty Velardo","sa3060836",
"Cal Wipf","PEPP",,30,43,48,5,4,0,0,1,2,1,3,12,2,0,0,0,0,0,0.116279069,"Cal Wipf","sa3060947",
"Chase Fogg","QUC",,21,43,46,5,3,2,0,0,2,2,2,23,0,0,1,0,0,1,0.116279069,"Chase Fogg","sa3065298",
"Matthew Best","UMBC",,34,78,99,9,7,0,0,2,14,11,14,29,5,1,1,1,8,0,0.115384615,"Matthew Best","sa3027095",
"Will Marcy","UK",22,12,26,33,3,2,0,1,0,4,1,4,5,2,0,1,1,2,0,0.115384615,"Will Marcy","sa3037035",
"Kam Taylor","EKU",,15,26,32,3,0,1,2,0,0,3,6,13,0,0,0,0,0,0,0.115384615,"Kam Taylor","sa3060720",
"Drew Phillips","M-OH",,26,26,30,3,2,1,0,0,8,1,2,13,1,1,0,0,0,1,0.115384615,"Drew Phillips","sa3065593",
"Park Romney","PAC",,32,44,53,5,5,0,0,0,6,1,8,21,1,0,0,0,0,2,0.113636363,"Park Romney","sa3060420",
"Noah Thein","WSU",,19,44,59,5,5,0,0,0,3,3,8,19,6,0,1,1,1,0,0.113636363,"Noah Thein","sa3060733",
"Tanner Schaedel","ODU",19,30,62,78,7,3,2,0,2,10,7,13,28,2,1,0,0,0,0,0.112903225,"Tanner Schaedel","sa3060504",
"Jorge Bello","ALST",,10,18,20,2,1,1,0,0,0,2,2,9,0,0,0,0,0,0,0.111111111,"Jorge Bello","sa3026927",
"Scotty Brown","UML",,15,18,21,2,2,0,0,0,4,1,3,7,0,0,0,0,0,0,0.111111111,"Scotty Brown","sa3027879",
"TJ Gormley","URI",22,6,9,9,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0.111111111,"TJ Gormley","sa3032504",
"Tim Hennig","BING",,15,18,22,2,1,1,0,0,4,2,3,6,1,0,0,0,0,0,0.111111111,"Tim Hennig","sa3033617",
"Bryce Jones","ODU",,11,9,11,1,1,0,0,0,0,0,2,7,0,0,0,0,1,0,0.111111111,"Bryce Jones","sa3034849",
"Cal Kilgore","UTAH",,20,27,38,3,3,0,0,0,5,4,8,12,2,0,1,1,1,1,0.111111111,"Cal Kilgore","sa3035356",
"Tyvon Moore","SF",22,9,9,11,1,0,0,0,1,4,2,0,5,1,0,1,0,0,0,0.111111111,"Tyvon Moore","sa3038317",
"Samuel Sherman","MRMK",21,29,63,81,7,5,2,0,0,8,6,14,13,2,2,0,0,0,0,0.111111111,"Samuel Sherman","sa3042162",
"Cole Yennaco","MRMK",,21,9,9,1,1,0,0,0,0,1,0,4,0,0,0,1,1,0,0.111111111,"Cole Yennaco","sa3045702",
"Joseph Yovino","ELON",20,10,18,18,2,2,0,0,0,1,0,0,11,0,0,0,0,0,1,0.111111111,"Joseph Yovino","sa3045763",
"Davis Albert","CAM",,18,9,9,1,1,0,0,0,3,0,0,7,0,0,0,0,3,2,0.111111111,"Davis Albert","sa3058473",
"George Baker","LOU",,27,45,53,5,2,2,0,1,6,5,0,18,7,0,1,0,0,0,0.111111111,"George Baker","sa3058538",
"Grady Daniels","UTU",,18,27,29,3,3,0,0,0,2,1,2,9,0,0,0,2,0,0,0.111111111,"Grady Daniels","sa3058986",
"Eddie Dolansky","NIA",,11,9,11,1,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0.111111111,"Eddie Dolansky","sa3059065",
"Jeff Lougee","DUKE",,8,9,13,1,1,0,0,0,1,1,2,1,1,0,1,0,0,1,0.111111111,"Jeff Lougee","sa3059854",
"Aaron Louis","PORT",,16,36,38,4,1,3,0,0,1,0,2,11,0,0,0,1,0,0,0.111111111,"Aaron Louis","sa3059855",
"Luke Oyler","SAC",,11,18,21,2,1,0,0,1,4,3,1,7,1,0,1,0,0,0,0.111111111,"Luke Oyler","sa3060191",
"Wilson Woodcox","CAM",21,13,18,20,2,1,1,0,0,1,1,1,10,0,1,0,1,0,0,0.111111111,"Wilson Woodcox","sa3060963",
"Corey Berry","KENN",21,8,9,13,1,1,0,0,0,0,1,3,2,0,0,1,0,0,0,0.111111111,"Corey Berry","sa3062812",
"Ryan Jones","CAN",19,10,18,22,2,2,0,0,0,6,0,4,4,0,0,0,0,1,0,0.111111111,"Ryan Jones","sa3065549",
"Carson Raether","M-OH",,9,9,13,1,0,1,0,0,3,0,4,5,0,0,0,0,0,0,0.111111111,"Carson Raether","sa3065599",
"Carver Salazar","UMBC",,9,9,13,1,0,0,0,1,3,3,3,5,1,0,0,0,0,0,0.111111111,"Carver Salazar","sa3065608",
"Austin Killingsworth","GAST",,11,9,11,1,1,0,0,0,2,1,1,2,1,0,0,0,0,0,0.111111111,"Austin Killingsworth","sa3066071",
"Matty Go","MRSH",19,8,9,10,1,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0.111111111,"Matty Go","sa3066194",
"Brady Small","UPST",,8,9,13,1,1,0,0,0,0,1,4,4,0,0,0,0,0,0,0.111111111,"Brady Small","sa3066238",
"Greyson Gegg","MER",,7,9,12,1,1,0,0,0,1,0,3,4,0,0,0,0,0,0,0.111111111,"Greyson Gegg","sa3066316",
"KC Anchors","LIP",,5,9,9,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.111111111,"KC Anchors","sa3066363",
"Cole Carbone","HOU",,18,18,23,2,1,1,0,0,5,1,4,9,1,0,0,0,1,0,0.111111111,"Cole Carbone","sa3066534",
"Mike Lucarelli","PSU",20,14,27,40,3,3,0,0,0,11,3,9,12,4,0,0,0,1,0,0.111111111,"Mike Lucarelli","sa3066987",
"Austin Cadroy","SFA",,38,64,77,7,6,0,1,0,7,5,12,28,0,1,0,1,2,1,0.109375,"Austin Cadroy","sa3058791",
"Casey Artigues","UL",23,27,28,38,3,2,1,0,0,4,2,4,8,2,1,3,1,0,1,0.107142857,"Casey Artigues","sa3026245",
"Ryan Bakes","SC",20,19,28,32,3,1,1,0,1,3,5,1,10,3,0,0,0,0,0,0.107142857,"Ryan Bakes","sa3026457",
"Luca Danos","LMU",23,19,28,34,3,3,0,0,0,4,1,3,7,2,0,1,2,3,1,0.107142857,"Luca Danos","sa3029835",
"Greg Guzik II","CMU",22,14,28,36,3,2,1,0,0,2,3,5,13,1,1,1,0,0,0,0.107142857,"Greg Guzik II","sa3062844",
"Keeton Burroughs","PITT",20,21,19,20,2,1,1,0,0,8,4,0,6,1,0,0,0,3,0,0.105263157,"Keeton Burroughs","sa3028110",
"Jack Clark","ULM",,27,38,50,4,4,0,0,0,11,3,9,10,3,0,0,0,3,0,0.105263157,"Jack Clark","sa3028984",
"Cadyn Karl","KSU",21,40,19,22,2,2,0,0,0,4,0,2,10,1,0,0,0,2,1,0.105263157,"Cadyn Karl","sa3035081",
"Ben Petrone","LAF",22,8,19,21,2,1,0,0,1,1,1,1,6,1,0,0,0,0,0,0.105263157,"Ben Petrone","sa3039823",
"Aidan Gallagher","HOF",,16,19,24,2,1,1,0,0,4,3,4,8,0,0,1,1,0,0,0.105263157,"Aidan Gallagher","sa3059258",
"Paddy Hebda","MSM",,23,19,26,2,1,1,0,0,3,4,5,4,2,0,0,0,2,0,0.105263157,"Paddy Hebda","sa3059448",
"Bruno Robles","UIW",,18,19,23,2,1,1,0,0,5,1,4,7,0,0,0,0,1,0,0.105263157,"Bruno Robles","sa3060392",
"Brodie Freker","GW",19,10,19,25,2,1,1,0,0,5,0,5,7,1,0,0,0,0,0,0.105263157,"Brodie Freker","sa3066618",
"Evan Baschnagel","ME",20,14,29,37,3,3,0,0,0,3,1,5,9,3,0,0,2,0,0,0.103448275,"Evan Baschnagel","sa3058569",
"Will Newton","STO",,25,29,44,3,1,2,0,0,8,3,10,14,4,0,1,0,1,0,0.103448275,"Will Newton","sa3060138",
"Keegan Demmer","SHSU",,14,29,40,3,3,0,0,0,3,4,8,12,2,0,1,2,0,1,0.103448275,"Keegan Demmer","sa3066892",
"Boone Shevey","EKU",,24,39,46,4,2,2,0,0,0,4,5,24,1,1,0,2,0,0,0.102564102,"Boone Shevey","sa3042171",
"Ryker Galaska","UNCW",,26,49,64,5,3,1,0,1,6,12,12,18,2,1,0,0,2,0,0.102040816,"Ryker Galaska","sa3031836",
"Reid Montgomery","LBSU",,34,49,58,5,3,2,0,0,4,2,6,24,1,1,1,0,1,1,0.102040816,"Reid Montgomery","sa3062657",
"Aiden Baumann","LAM",,17,10,13,1,0,0,0,1,3,4,2,5,0,1,0,0,0,0,0.1,"Aiden Baumann","sa3026746",
"Chad Falcon","SJU",,30,20,23,2,2,0,0,0,2,1,2,3,1,0,0,0,0,0,0.1,"Chad Falcon","sa3031133",
"RJ Jimerson","PEPP",,23,40,42,4,4,0,0,0,3,0,1,20,0,0,1,3,0,1,0.1,"RJ Jimerson","sa3034702",
"Cole Sheehan","PEPP",22,16,30,31,3,2,0,0,1,3,1,1,12,0,0,0,1,0,0,0.1,"Cole Sheehan","sa3042114",
"Elijah Underhill","EKU",20,28,30,35,3,2,0,0,1,3,3,4,11,0,1,0,0,1,0,0.1,"Elijah Underhill","sa3044236",
"Peter Vazquez","BCU",,22,20,31,2,1,1,0,0,7,3,9,6,2,0,0,0,0,0,0.1,"Peter Vazquez","sa3044407",
"Lawson Wheeler","ELON",,13,10,13,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0.1,"Lawson Wheeler","sa3045076",
"John Curl","INST",20,10,10,11,1,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0.1,"John Curl","sa3058967",
"Sam Downey","STET",,12,10,10,1,1,0,0,0,3,0,0,6,0,0,0,0,0,0,0.1,"Sam Downey","sa3059076",
"Nick Izzo","SPU",,19,20,24,2,1,0,0,1,2,2,4,6,0,0,0,0,0,0,0.1,"Nick Izzo","sa3059575",
"Jake Meyers","NJIT",,15,10,11,1,1,0,0,0,1,1,0,4,0,0,1,0,0,0,0.1,"Jake Meyers","sa3060024",
"Jacob Moore","LONG",,15,20,26,2,1,1,0,0,3,1,3,8,1,1,1,0,0,0,0.1,"Jacob Moore","sa3060076",
"Cort Pryor","NWST",,19,10,11,1,1,0,0,0,3,1,1,7,0,0,0,0,1,1,0.1,"Cort Pryor","sa3060314",
"Ethan Puig","MIA",,15,20,27,2,2,0,0,0,2,1,5,5,1,1,0,1,0,0,0.1,"Ethan Puig","sa3060318",
"Ty Truett","SAM",,8,10,11,1,0,0,0,1,2,3,1,4,0,0,0,0,0,0,0.1,"Ty Truett","sa3065438",
"Reid Uccello","LEH",,13,10,10,1,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0.1,"Reid Uccello","sa3066407",
"Erick Almonte","UCF",,18,10,13,1,0,1,0,0,4,1,3,1,0,0,0,0,0,0,0.1,"Erick Almonte","sa3066464",
"Matthew Graziose","CCSU",20,9,10,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1,"Matthew Graziose","sa3066705",
"Ryan Birr","NIU",23,27,41,48,4,4,0,0,0,7,2,5,13,2,0,0,1,0,0,0.097560975,"Ryan Birr","sa3027170",
"Andrew Swenson","BUCK",,15,31,33,3,1,2,0,0,2,3,2,15,0,0,0,0,0,0,0.096774193,"Andrew Swenson","sa3043403",
"Chris Tillman","ALCN",,18,31,35,3,1,0,2,0,5,1,2,16,2,0,0,0,0,0,0.096774193,"Chris Tillman","sa3043832",
"Michael Weber","UCR",,21,31,37,3,3,0,0,0,5,1,4,13,2,0,0,2,0,0,0.096774193,"Michael Weber","sa3044926",
"Mark Nowak","NKU",,22,31,43,3,2,0,0,1,13,6,8,8,3,0,1,0,9,2,0.096774193,"Mark Nowak","sa3060159",
"Austin Sellers","GAST",,20,31,42,3,3,0,0,0,1,3,6,13,1,1,3,0,0,0,0.096774193,"Austin Sellers","sa3060542",
"Justin Roulston","LBSU",,19,21,27,2,1,1,0,0,5,3,2,16,4,0,0,0,1,1,0.095238095,"Justin Roulston","sa3041206",
"Ryan Santangelo","BRY",,10,21,24,2,1,1,0,0,4,0,2,7,1,0,0,1,0,0,0.095238095,"Ryan Santangelo","sa3041540",
"Chris Daniels","NMSU",19,25,21,27,2,2,0,0,0,2,3,5,11,1,0,0,0,0,0,0.095238095,"Chris Daniels","sa3058984",
"Luis Gomez","NCAT",,23,53,63,5,5,0,0,0,5,3,6,19,2,0,2,1,0,0,0.094339622,"Luis Gomez","sa3059319",
"CJ Wisniewski","NJIT",,18,32,42,3,1,2,0,0,4,3,5,13,4,0,1,2,2,0,0.09375,"CJ Wisniewski","sa3045481",
"Brandon DeGoti","MIA",,23,32,42,3,0,1,0,2,4,4,6,15,2,0,2,0,1,0,0.09375,"Brandon DeGoti","sa3059025",
"Drew Biggerstaff","RAD",,4,11,13,1,0,1,0,0,0,4,1,3,0,0,1,0,0,0,0.09090909,"Drew Biggerstaff","sa3027147",
"Jacob Burley","WAKE",23,17,11,13,1,1,0,0,0,2,1,1,5,1,0,0,0,0,0,0.09090909,"Jacob Burley","sa3028073",
"Eisig Chin","STO",,16,22,29,2,0,1,0,1,3,2,6,10,1,0,0,1,0,0,0.09090909,"Eisig Chin","sa3028846",
"Joey Current","TOW",,19,22,31,2,2,0,0,0,6,0,6,11,3,0,0,0,0,0,0.09090909,"Joey Current","sa3029711",
"Nick DiPietrantonio","DUKE",,16,11,11,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0.09090909,"Nick DiPietrantonio","sa3030365",
"Lucas Johnson","EMU",22,23,22,29,2,2,0,0,0,4,1,7,10,0,0,0,1,0,0,0.09090909,"Lucas Johnson","sa3034785",
"Connor Kaiser","LAM",,16,11,19,1,1,0,0,0,3,1,3,3,2,0,3,0,0,0,0.09090909,"Connor Kaiser","sa3035029",
"Bobby Lane","VCU",,14,11,14,1,1,0,0,0,2,0,1,7,2,0,0,0,1,0,0.09090909,"Bobby Lane","sa3035913",
"Ryan Melendez","TXSO",,13,11,15,1,0,1,0,0,1,2,3,7,1,0,0,0,0,0,0.09090909,"Ryan Melendez","sa3037819",
"Slade Netterville","LT",,10,11,14,1,1,0,0,0,3,2,3,4,0,0,0,1,0,0,0.09090909,"Slade Netterville","sa3038783",
"Garrett Pancione","GMU",,17,22,27,2,0,2,0,0,3,1,5,2,0,0,0,0,1,0,0.09090909,"Garrett Pancione","sa3039399",
"Jacob Rebrook","PEPP",,8,11,12,1,0,1,0,0,1,0,1,7,0,0,0,0,0,0,0.09090909,"Jacob Rebrook","sa3040504",
"Maxwell Shor","FRES",22,9,11,12,1,1,0,0,0,0,2,0,4,0,1,0,0,0,0,0.09090909,"Maxwell Shor","sa3042211",
"Carson Willoughby","GWEB",,26,11,14,1,0,1,0,0,11,2,3,4,0,0,0,0,1,1,0.09090909,"Carson Willoughby","sa3045370",
"Cuyler Zukowski","CREI",21,12,11,11,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0.09090909,"Cuyler Zukowski","sa3045888",
"Jack Giordano","USD",,22,11,12,1,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0.09090909,"Jack Giordano","sa3059303",
"Jaxon Goldberg","CREI",21,12,11,13,1,1,0,0,0,2,0,2,5,0,0,0,0,0,0,0.09090909,"Jaxon Goldberg","sa3059311",
"Kyle Koehler","FIU",,9,11,15,1,1,0,0,0,2,0,4,8,0,0,0,0,0,0,0.09090909,"Kyle Koehler","sa3059712",
"Davis Mauzy","WICH",,12,22,25,2,2,0,0,0,2,4,2,4,1,0,0,1,0,0,0.09090909,"Davis Mauzy","sa3059948",
"Silas Moore","JKST",,9,11,18,1,1,0,0,0,2,0,3,4,2,0,2,1,1,2,0.09090909,"Silas Moore","sa3060078",
"LA Mighton","AKR",,8,11,13,1,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0.09090909,"LA Mighton","sa3065367",
"Jake Sanko","GCU",,16,11,12,1,1,0,0,0,3,0,1,5,0,0,0,1,1,0,0.09090909,"Jake Sanko","sa3065404",
"Jack Quigley","ME",,11,11,15,1,1,0,0,0,6,0,3,8,1,0,0,0,4,0,0.09090909,"Jack Quigley","sa3065598",
"Brayden Daulton","NORF",22,6,11,13,1,1,0,0,0,1,1,2,5,0,0,0,0,0,0,0.09090909,"Brayden Daulton","sa3066377",
"Nicholas Jackson Jr.","GRAM",,6,11,13,1,1,0,0,0,1,0,1,8,1,0,0,0,0,0,0.09090909,"Nicholas Jackson Jr.","sa3066573",
"Brendan Timmons","DSU",,18,34,41,3,2,0,0,1,3,3,6,20,1,0,0,0,0,0,0.088235294,"Brendan Timmons","sa3043845",
"Carson Crawford","WASH",22,13,23,29,2,1,0,0,1,4,4,5,14,1,0,0,0,3,0,0.086956521,"Carson Crawford","sa3029533",
"Hayden Driggs","SMC",,17,23,28,2,0,0,0,2,4,4,4,12,1,0,0,1,0,0,0.086956521,"Hayden Driggs","sa3030569",
"Jakob Guardado","PAC",23,28,23,26,2,1,1,0,0,4,2,3,11,0,0,0,0,0,0,0.086956521,"Jakob Guardado","sa3032808",
"Braxton Brogan","AAMU",,11,23,27,2,1,1,0,0,4,1,2,6,1,0,1,0,1,0,0.086956521,"Braxton Brogan","sa3066887",
"Chris Maldonado","VAN",22,21,35,44,3,1,2,0,0,3,2,6,17,2,1,0,1,0,0,0.085714285,"Chris Maldonado","sa3036901",
"Aaron Herbst","ALB",22,12,24,32,2,2,0,0,0,4,1,3,15,5,0,0,0,0,0,0.083333333,"Aaron Herbst","sa3033661",
"Jack Johnston","CAL",22,12,12,14,1,0,0,0,1,1,2,1,6,0,0,1,0,0,0,0.083333333,"Jack Johnston","sa3034760",
"Stephen Katch","MSM",,17,12,16,1,1,0,0,0,2,0,3,7,1,0,0,0,2,0,0.083333333,"Stephen Katch","sa3035108",
"Jordan Medellin","UTA",,15,12,13,1,1,0,0,0,6,1,1,5,0,0,0,0,0,0,0.083333333,"Jordan Medellin","sa3037772",
"Brody Raleigh","WCU",,13,12,14,1,1,0,0,0,2,0,2,6,0,0,0,1,0,1,0.083333333,"Brody Raleigh","sa3040407",
"Jake Sapien","STAN",22,7,12,15,1,1,0,0,0,1,1,1,5,0,0,2,0,0,0,0.083333333,"Jake Sapien","sa3041561",
"Vince Gamberdella","UNLV",21,12,12,16,1,1,0,0,0,3,0,2,6,2,0,0,1,0,0,0.083333333,"Vince Gamberdella","sa3059264",
"Addison Klepsch","AUB",,10,12,12,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.083333333,"Addison Klepsch","sa3059700",
"Ashten Wong","LMU",,13,12,15,1,1,0,0,0,3,1,2,8,1,0,0,0,1,0,0.083333333,"Ashten Wong","sa3060959",
"Paxton Huff","PV",,14,12,18,1,1,0,0,0,5,1,5,5,0,0,1,0,8,0,0.083333333,"Paxton Huff","sa3062615",
"Luke Landrus","ILL",,12,12,16,1,1,0,0,0,4,0,4,3,0,0,0,0,0,0,0.083333333,"Luke Landrus","sa3065347",
